,index,StudioProjectName,StudioTestName,ParticipantName,MediaName,MediaPosX (ADCSpx),MediaPosY (ADCSpx),RecordingTimestamp,StudioEventData,FixationPointX (MCSpx),FixationPointY (MCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),EyePosLeftX (ADCSmm),EyePosLeftY (ADCSmm),Unnamed: 14,participant_identifier
1293,485,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8070,,505.0,202.0,680.0,189.0,172.99,127.86,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1294,486,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8087,,505.0,202.0,670.0,202.0,173.05,127.75,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1295,487,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8103,,505.0,202.0,676.0,197.0,173.13,127.65,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1296,488,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8120,,505.0,202.0,673.0,202.0,173.51,126.72,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1297,489,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8137,,505.0,202.0,676.0,197.0,173.25,127.86,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1298,490,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8153,,505.0,202.0,674.0,205.0,173.68,126.88,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1299,491,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8170,,505.0,202.0,664.0,208.0,173.87,126.77,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1300,492,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8187,,505.0,202.0,672.0,201.0,174.04,126.68,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1301,493,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8203,,505.0,202.0,672.0,205.0,174.2,126.67,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1302,494,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8220,,505.0,202.0,668.0,199.0,173.86,128.16,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1303,495,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8236,,505.0,202.0,673.0,204.0,174.05,127.79,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1304,496,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8253,,505.0,202.0,674.0,207.0,174.49,126.48,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1305,497,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8270,,505.0,202.0,666.0,202.0,174.11,127.66,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1306,498,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8286,,505.0,202.0,675.0,199.0,173.69,128.87,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1307,499,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8303,,505.0,202.0,670.0,188.0,173.54,128.97,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1308,500,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8320,,505.0,202.0,664.0,194.0,173.4,128.98,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1309,501,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8336,,505.0,202.0,675.0,210.0,173.49,128.22,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1310,502,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8353,,505.0,202.0,668.0,203.0,173.06,129.04,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1311,503,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8370,,,,673.0,187.0,173.2,127.91,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1312,504,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8386,,,,679.0,188.0,172.59,129.32,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1313,505,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8403,,,,669.0,196.0,172.29,129.74,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1314,506,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8420,,,,670.0,185.0,172.02,130.1,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1315,507,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8436,,,,673.0,200.0,172.75,127.33,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1316,508,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8453,,,,622.0,154.0,172.09,128.61,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1317,509,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8470,,,,491.0,95.0,172.83,125.24,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1318,510,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8486,,,,388.0,64.0,174.44,119.37,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1319,511,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8503,,,,397.0,55.0,173.87,120.74,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1320,512,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8520,,217.0,55.0,388.0,57.0,173.8,120.6,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1321,513,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8536,,217.0,55.0,385.0,49.0,173.63,120.78,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1322,514,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8553,,217.0,55.0,389.0,52.0,173.44,121.08,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1323,515,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8570,,217.0,55.0,385.0,51.0,173.31,121.17,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1324,516,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8586,,217.0,55.0,394.0,59.0,173.25,121.09,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1325,517,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8603,,217.0,55.0,387.0,59.0,173.08,121.42,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1326,518,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8619,,,,387.0,47.0,172.96,121.6,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1327,519,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8636,,,,399.0,33.0,171.38,126.22,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1328,520,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8653,,226.0,32.0,398.0,37.0,171.76,124.95,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1329,521,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8669,,226.0,32.0,396.0,20.0,170.95,127.2,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1330,522,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8686,,226.0,32.0,405.0,31.0,171.32,125.91,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1331,523,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8703,,226.0,32.0,403.0,49.0,171.76,124.4,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1332,524,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8719,,226.0,32.0,399.0,24.0,170.51,127.83,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1333,525,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8736,,226.0,32.0,394.0,32.0,170.76,126.81,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1334,526,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8753,,226.0,32.0,393.0,39.0,170.52,127.23,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1335,527,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8769,,226.0,32.0,396.0,25.0,170.11,128.19,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1336,528,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8786,,226.0,32.0,389.0,28.0,170.01,128.17,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1337,529,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8802,,226.0,32.0,397.0,32.0,170.1,127.57,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1338,530,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8819,,,,386.0,45.0,170.67,125.34,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1339,531,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8836,,,,392.0,65.0,171.02,123.62,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1340,532,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8852,,,,374.0,46.0,170.18,125.54,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1341,533,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8869,,,,382.0,45.0,169.84,125.8,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1342,534,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8886,,,,376.0,43.0,169.69,125.46,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1343,535,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8902,,,,389.0,52.0,169.48,125.28,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1344,536,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8919,,,,398.0,60.0,169.77,123.83,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1345,537,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8936,,,,550.0,39.0,168.34,128.34,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1346,538,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8952,,,,568.0,45.0,168.0,128.98,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1347,539,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8969,,,,578.0,36.0,167.65,129.45,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1348,540,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,8986,,393.0,36.0,572.0,42.0,167.58,129.3,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1349,541,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9002,,393.0,36.0,563.0,30.0,167.04,130.68,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1350,542,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9019,,393.0,36.0,561.0,35.0,167.45,129.27,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1351,543,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9036,,393.0,36.0,564.0,38.0,167.26,129.82,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1352,544,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9052,,393.0,36.0,563.0,37.0,167.41,129.5,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1353,545,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9069,,393.0,36.0,559.0,34.0,167.49,129.49,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1354,546,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9086,,,,568.0,44.0,167.82,128.78,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1355,547,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9102,,403.0,43.0,569.0,52.0,168.4,127.38,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1356,548,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9119,,403.0,43.0,577.0,51.0,168.56,127.29,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1357,549,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9136,,403.0,43.0,577.0,41.0,168.53,127.79,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1358,550,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9152,,403.0,43.0,573.0,29.0,168.35,128.77,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1359,551,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9169,,403.0,43.0,571.0,32.0,168.41,129.05,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1360,552,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9186,,403.0,43.0,571.0,53.0,168.94,127.97,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1361,553,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9202,,403.0,43.0,572.0,37.0,168.88,128.76,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1362,554,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9219,,403.0,43.0,577.0,45.0,169.11,128.69,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1363,555,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9236,,,,591.0,40.0,169.62,128.03,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1364,556,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9252,,,,747.0,4.0,168.7,132.64,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1365,557,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9269,,,,773.0,17.0,169.75,130.66,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1366,558,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9285,,,,790.0,8.0,169.76,131.56,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1367,559,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9302,,,,791.0,4.0,169.69,132.87,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1368,560,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9319,,,,775.0,11.0,170.37,131.7,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1369,561,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9335,,,,791.0,6.0,170.18,133.4,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1370,562,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9352,,,,773.0,31.0,171.4,130.56,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1371,563,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9369,,,,759.0,63.0,172.65,127.34,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1372,564,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9385,,,,770.0,73.0,173.56,125.28,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1373,565,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9402,,,,773.0,74.0,173.88,125.12,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1374,566,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9419,,,,769.0,77.0,174.24,124.85,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1375,567,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9435,,,,768.0,48.0,173.49,128.44,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1376,568,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9452,,,,766.0,45.0,173.38,129.72,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1377,569,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9469,,,,756.0,25.0,173.14,131.42,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1378,570,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9485,,578.0,29.0,746.0,21.0,173.04,132.54,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1379,571,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9502,,578.0,29.0,745.0,42.0,173.53,131.44,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1380,572,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9519,,578.0,29.0,748.0,26.0,173.28,132.93,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1381,573,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9535,,578.0,29.0,756.0,25.0,173.78,131.59,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1382,574,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9552,,,,762.0,62.0,174.93,127.96,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1383,575,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9569,,,,762.0,48.0,174.55,129.65,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1384,576,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9585,,,,760.0,51.0,174.47,130.21,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1385,577,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9602,,,,876.0,3.0,174.32,131.63,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1386,578,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9619,,,,896.0,28.0,175.8,126.48,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1387,579,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9635,,,,899.0,9.0,175.15,128.82,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1388,580,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9652,,,,887.0,-10.0,174.18,132.36,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1389,581,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9669,,,,887.0,-8.0,174.08,132.87,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1390,582,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9685,,,,897.0,0.0,174.66,130.92,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1391,583,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9702,,,,897.0,-2.0,174.96,130.2,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1392,584,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9719,,,,881.0,6.0,175.21,129.84,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1393,585,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9735,,,,895.0,2.0,175.27,130.22,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1394,586,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9752,,734.0,2.0,904.0,3.0,175.54,129.9,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1395,587,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9769,,734.0,2.0,910.0,10.0,176.31,127.65,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1396,588,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9785,,734.0,2.0,896.0,14.0,175.86,129.83,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1397,589,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9802,,734.0,2.0,903.0,-11.0,175.76,130.71,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1398,590,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9819,,734.0,2.0,906.0,-4.0,176.13,129.73,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1399,591,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9835,,734.0,2.0,909.0,-3.0,176.49,128.75,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1400,592,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9852,,,,892.0,-6.0,175.67,132.12,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1401,593,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9869,,,,892.0,-42.0,175.21,134.03,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1402,594,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9885,,,,900.0,-32.0,175.34,133.69,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1403,595,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9902,,,,908.0,-9.0,175.97,131.43,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1404,596,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9918,,,,897.0,-1.0,176.29,130.37,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1405,597,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9935,,,,905.0,-6.0,176.52,129.55,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1406,598,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9952,,,,902.0,-4.0,176.37,130.19,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1407,599,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9968,,,,912.0,2.0,176.65,129.18,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1408,600,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,9985,,,,900.0,14.0,176.96,128.09,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1409,601,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10002,,,,972.0,30.0,175.45,134.23,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1410,602,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10018,,,,1068.0,192.0,174.94,137.32,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1411,603,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10035,,,,1087.0,201.0,174.75,138.11,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1412,604,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10052,,,,1097.0,190.0,174.25,139.9,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1413,605,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10068,,,,1090.0,217.0,175.23,136.18,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1414,606,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10085,,,,1090.0,215.0,175.33,135.78,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1415,607,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10102,,,,1083.0,232.0,175.61,134.73,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1416,608,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10118,,,,1094.0,237.0,176.1,132.94,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
1417,609,MAP Protocol,VS_B,ADMI_005_P1,Social Array 3  3 to 3.bmp,171.0,0.0,10135,,,,1087.0,210.0,174.82,137.85,,MAP Protocol_VS_B_ADMI_005_P1_VSB.tsv
